tblUploadID,tblSightingsID,SightingID,SurveyID,EffortID,DuplicateSightingStatus,DuplicateSightingNumber,PlatformInstance,Latitude,Longitude,AphiaID,IdentificationConfidence,Cue,SurveyTeam,MinGroupSize,BestGroupSize,MaxGroupSize,NumberOfCalves,SightingStatus,SightingDemographics,SightingDirection,SightingAngle,RadialDistance,PerpendicularDistance,Behaviour1,Behaviour2,Behaviour3,Comments
718,58798,K01/07/E14/07_00035/S87731,SCANSIII Block K Aerial,K01/07/E14/07_00035/87731                         ,N,,1,58.8189,-4.36314,148736,NR,BP,O3,1,1,,0,A,,P,82,,25.71897  ,130,124,124,
718,58671,K01/01/E05/07_00021/S79126,SCANSIII Block K Aerial,K01/01/E05/07_00021/79126                         ,N,,1,59.04415,-7.36856,137117,NR,BU,O3,1,1,,,A,,P,79,,35.5716   ,127,124,124,
717,57459,Tracker_ABJ-7-9-31,SCANS1994_Block-D_Abel-J,ABJ_266_111_5                                     ,N,,2,58.22268012,-5.81906556,137117,D,BP,O2,,1,,0,,,,271,168,,119,124,124,
717,58149,Tracker_GRM-7-3-5,SCANS1994_Block-E_Gorm,GRM_94_402_6                                      ,P,Prim_GRM-7-3-4,2,59.664393145427,0.883238797499426,137117,D,BP,O2,,1,,,,,,66,337,,119,124,124,
717,57833,Tracker_GRM-7-3-8,SCANS1994_Block-E_Gorm,GRM_96_402_8                                      ,Y,Prim_GRM-7-3-9,2,59.7170246810497,1.05223628000994,137117,D,BP,O2,,1,,,,,,1,727,,119,124,124,
717,58258,Tracker_GRM-7-3-19,SCANS1994_Block-E_Gorm,GRM_98_402_10                                     ,P,Prim_GRM-7-3-20,2,59.7581696428571,1.19020535727679,137117,D,BP,O2,,1,,,,,,27,493,,119,124,124,
717,57990,Tracker_TRI-7-5-2,SCANS1994_Block-G_Tridens,TRI_11_801_23                                     ,N,,2,53.846621214689,4.49082934638756,137117,D,BP,O2,,1,,,,,,24,,,119,124,124,
717,58109,Tracker_TRI-7-14-24,SCANS1994_Block-G_Tridens,TRI_248_810_22                                    ,Y,Prim_TRI-7-14-25,2,55.0219242768771,1.91745396495039,137117,D,BP,O2,,2,,,,,,358,,,119,124,124,
717,58441,Tracker_TRI-7-7-3,SCANS1994_Block-G_Tridens,TRI_74_802_28                                     ,N,,2,55.8910001456092,-0.357384569556151,137117,D,BP,O2,,1,,,,,,323,,,119,124,124,
717,58443,Tracker_TRI-7-7-1,SCANS1994_Block-G_Tridens,TRI_74_802_28                                     ,Y,Prim_TRI-7-7-2,2,55.9071745572863,-0.0513821864760202,137101,D,BP,O2,,3,,1,,,,338,,,119,124,124,
717,57861,Tracker_DAN-7-22-10,SCANS1994_Block-A_Dana,DAN_452_307_78                                    ,N,,2,50.89044681,-8.223231918,137117,D,BP,O2,,1,,0,,,,32,346,,119,124,124,
707,42880,310192,SCANSII Block Q Single platform,3329-1                                            ,N,,1,52.1944809,-11.60282993,137087,D,BP,O1,,1,,,,,,6,400,48.05354  ,119,124,124,
707,43303,311367,SCANSII Block Q Single platform,3178-1                                            ,N,,1,55.79034042,-9.385304451,137100,D,BP,O1,3,4,5,,,,,334,150,76.06208  ,119,124,124,
707,44018,311265,SCANSII Block Q Single platform,3143-1                                            ,N,,1,56.00525665,-9.23297596,137100,D,BP,O1,3,4,6,,,,,50,175,155.06973 ,119,124,124,
717,58532,Prim_GRM-7-4-2,SCANS1994_Block-E_Gorm,GRM_138_402_50                                    ,N,,1,60.4240453454415,3.41847096288067,137117,D,BP,O1,,1,,,,,,28,20,,119,124,124,
718,58793,K01/05/E05/07_00016/S76563,SCANSIII Block K Aerial,K01/05/E05/07_00016/76563                         ,N,,1,59.39487,-5.12162,137117,NR,BU,O3,2,2,,,A,,P,49,,159.07947 ,127,124,124,
718,58621,K01/04/E05/07_00017/S77877,SCANSIII Block K Aerial,K01/04/E05/07_00017/77877                         ,N,,1,58.55071,-5.50716,137117,NR,BU,O3,1,1,,,A,,P,52,,142.97527 ,127,124,124,
718,58730,K02/07/E14/07_00033/S86217,SCANSIII Block K Aerial,K02/07/E14/07_00033/86217                         ,N,,1,59.32632,-4.81233,137117,NR,BU,O3,1,1,,0,A,,P,64,,89.25506  ,127,124,124,
718,58795,K01/05/E05/07_00016/S77054,SCANSIII Block K Aerial,K01/05/E05/07_00016/77054                         ,N,,1,60.28111,-4.78025,137101,NR,BU,O3,3,3,,,A,,P,54,,132.95728 ,127,124,124,
722,59820,1180,SCANSII Block L Aerial,B09/07_00323/462873                               ,N,,1,57.15723,7.44417,137117,NR,BP,NR,3,3,3,,A,,P,38,,,121,124,124,Return to effort. resight? seen late
722,59846,1412,SCANSII Block H Aerial,B13/07_00358/474554                               ,N,,1,52.89305,4.59675,137117,NR,BP,NR,1,1,1,,A,,P,80,,,121,124,124,Effort beginning. pilot talk; no racetrack
722,59679,1515,SCANSII Block R Aerial,A16/07_00375/484516                               ,N,,1,52.44293,-10.70572,137117,NR,BP,NR,2,2,2,,A,,P,59,,,121,124,124,Effort beginning.
722,59767,1631,SCANSII Block R Aerial,A16/07_00383/486327                               ,N,,1,52.86096,-9.75404,137094,NR,BP,NR,15,15,15,,A,,P,60,,,121,124,124,Condictions change. 10 to 20
722,59768,1634,SCANSII Block R Aerial,A16/07_00383/486331                               ,N,,1,52.861,-9.74753,137094,NR,BP,NR,15,15,15,,A,,P,50,,,121,124,124,Condictions change. 10 to 20
722,59743,1657,SCANSII Block O Aerial,A22/07_00385/558321                               ,N,,1,52.02103,-5.23619,137117,NR,BP,NR,5,5,5,,A,,P,68,,,121,124,124,Effort beginning.
724,61716,B02/06/K21/07_00068/S235801,SCANSIII Block B Aerial,B02/06/K21/07_00068/235801                        ,N,,1,47.78282,-5.95069,136986,NR,BP,NR,3,3,,0,A,,P,51,,148.19048 ,127,124,124,CB NO RECAPTURE
722,60351,1464,SCANSII Block J Aerial,C15/07_00344/480159                               ,N,,1,60.47288,-0.1893,137117,NR,BU,NR,3,3,3,,A,,S,68,,,119,124,124,Return to effort.
718,58699,K02/04/E14/07_00030/S84410,SCANSIII Block K Aerial,K02/04/E14/07_00030/84410                         ,N,,1,59.36084,-6.40411,148736,NR,BP,O3,1,1,,0,A,,S,57,,118.84159 ,130,124,124,
718,58799,K02/02/E14/07_00032/S85313,SCANSIII Block K Aerial,K02/02/E14/07_00032/85313                         ,N,,1,58.64048,-7.12154,148736,NR,BP,O3,1,1,,0,A,,S,90,,0         ,130,124,124,
718,58669,K02/02/E14/07_00032/S85333,SCANSIII Block K Aerial,K02/02/E14/07_00032/85333                         ,N,,1,58.67196,-7.14006,105837,NR,BP,O3,1,1,,0,A,,S,70,,66.60655  ,130,124,124,
609,31790,Z01/10/A01/07_00016/S2378,SCANSIII Block Z Aerial,Z01/10/A01/07_00016/2378                          ,N,,1,67.35514,13.76294,137117,NR,NR,O1,2,2,,1,A,,S,35,,261.35109 ,130,124,124,
718,58633,K01/04/E05/07_00017/S77556,SCANSIII Block K Aerial,K01/04/E05/07_00017/77556                         ,N,,1,59.13439,-5.63256,137117,NR,BP,O3,1,1,,,A,,S,90,,0         ,130,124,124,
718,58661,K01/05/E05/07_00016/S76230,SCANSIII Block K Aerial,K01/05/E05/07_00016/76230                         ,N,,1,58.81851,-5.3367,148736,NR,BP,O3,1,1,,,A,,S,66,,81.47685  ,130,124,124,
718,58871,L02/02/H04/07_00022/S103361,SCANSIII Block L Aerial,L02/02/H04/07_00022/103361                        ,N,,1,52.8828,2.70483,137117,NR,BP,O4,1,1,,0,A,,S,60,,105.6551  ,130,124,124,
718,58626,K01/05/E05/07_00016/S76821,SCANSIII Block K Aerial,K01/05/E05/07_00016/76821                         ,N,,1,59.86615,-4.93846,137117,NR,BP,O3,2,2,,1,A,,S,60,,105.6551  ,130,124,124,
718,58737,K01/03/E05/07_00018/S78580,SCANSIII Block K Aerial,K01/03/E05/07_00018/78580                         ,N,,1,58.80305,-6.29659,137117,NR,BU,O3,1,1,,,A,,S,76,,45.62702  ,130,124,124,
718,58651,K02/02/E14/07_00032/S85360,SCANSIII Block K Aerial,K02/02/E14/07_00032/85360                         ,N,,1,58.72059,-7.16914,137117,NR,BU,O3,1,1,,0,A,,S,76,,45.62702  ,130,124,124,
718,58662,K01/05/E05/07_00016/S76908,SCANSIII Block K Aerial,K01/05/E05/07_00016/76908                         ,N,,1,60.02595,-4.87816,137117,NR,BU,O3,1,1,,,A,,S,84,,19.23408  ,130,124,124,
722,60025,2064,SCANSII Block O Aerial,B23/07_00400/522363                               ,N,,1,52.78367,-5.13793,137117,NR,BP,NR,1,1,1,,A,,S,86,,,119,124,124,Return to effort. deadtime
722,59599,1883,SCANSII Block B Aerial,A02/08_00400/507205                               ,N,,1,49.86288,-5.38672,137117,NR,BP,NR,2,2,2,,A,,S,53,,,119,124,124,Return to effort.
722,59776,977,SCANSII Block M Aerial,B02/07_00296/531236                               ,N,,1,59.1324,4.57583,148724,NR,BP,NR,1,1,1,,A,,S,45,,,130,124,124,Effort beginning. circle for identification
722,60192,999,SCANSII Block M Aerial,B02/07_00299/531886                               ,N,,1,59.82312,4.67067,137117,NR,BP,NR,1,1,1,,A,,S,37,,,130,124,124,Condictions change. circle
722,59778,1041,SCANSII Block L Aerial,B08/07_00308/517980                               ,N,,1,57.31233,9.10721,137117,NR,BP,NR,1,1,1,,A,,S,79,,,119,124,124,Return to effort. dead time; no rt
722,59810,1183,SCANSII Block L Aerial,B09/07_00323/462906                               ,N,,1,57.09961,7.45493,137117,NR,BP,NR,2,2,2,,A,,S,43,,,119,124,124,Return to effort.
722,59843,1199,SCANSII Block L Aerial,B09/07_00326/463036                               ,N,,1,56.94701,7.22392,137117,NR,BP,NR,1,1,1,,A,,S,76,,,119,124,124,Return to effort.
722,60029,2153,SCANSII Block L Aerial,B25/07_00416/557932                               ,N,,1,55.70557,7.37071,137117,NR,BP,NR,1,1,1,,A,,S,74,,,119,124,124,Return to effort.
722,60323,883,SCANSII Block M Aerial,B30/06_00276/554562                               ,N,,1,61.28982,4.54909,137117,NR,BP,NR,1,1,1,,A,,S,42,,,119,124,124,Condictions change.
722,60221,1610,SCANSII Block O Aerial,C22/07_00357/495402                               ,N,,1,54.69584,-4.63304,137117,NR,BP,NR,1,1,1,,A,,S,41,,,119,124,124,Condictions change.
722,59861,1102,SCANSII Block L Aerial,B08/07_00313/519053                               ,N,,1,57.42753,8.77445,137117,NR,BP,NR,2,2,2,,A,,S,68,,,119,124,124,Return to effort. dead time
722,59717,1426,SCANSII Block R Aerial,A12/07_00366/431036                               ,N,,1,51.3193,-10.16387,137117,NR,BP,NR,1,1,1,,A,,S,50,,,119,124,124,Effort beginning.
722,60230,1744,SCANSII Block O Aerial,C26/07_00373/504349                               ,N,,1,52.83662,-6.019,137117,NR,BU,NR,1,1,1,,A,,S,72,,,119,124,124,Return to effort.
718,58913,K02/02/E14/07_00032/S85391,SCANSIII Block K Aerial,K02/02/E14/07_00032/85391                         ,N,,1,58.77858,-7.20397,105837,NR,BU,O3,1,1,,0,A,,P,52,,142.97527 ,130,124,124,
718,58701,K02/06/E21/07_00041/S90166,SCANSIII Block K Aerial,K02/06/E21/07_00041/90166                         ,N,,1,59.55113,-5.34238,105837,NR,BU,O3,1,1,,0,A,,P,71,,63.01195  ,130,124,124,
718,58738,K01/03/E05/07_00018/S78701,SCANSIII Block K Aerial,K01/03/E05/07_00018/78701                         ,N,,1,58.58672,-6.37408,137117,NR,BU,O3,1,1,,,A,,P,67,,77.67889  ,130,124,124,
722,60317,2071,SCANSII Block O Aerial,B23/07_00401/522554                               ,N,,1,52.69932,-4.6174,137117,NR,BP,NR,2,2,2,,A,,P,43,,,119,124,124,Effort beginning.
722,59600,1986,SCANSII Block B Aerial,A02/08_00404/509240                               ,N,,1,49.65484,-2.54127,137087,NR,BP,NR,1,1,1,,A,,P,59,,,119,124,124,Condictions change.
722,59857,973,SCANSII Block M Aerial,B02/07_00295/531044                               ,N,,1,59.35333,4.8564,137117,NR,BP,NR,1,1,1,,A,,P,44,,,119,124,124,Condictions change. circle
722,60064,866,SCANSII Block M Aerial,B30/06_00274/553943                               ,N,,1,60.31355,4.51662,137117,NR,BP,NR,1,1,1,,A,,P,40,,,119,124,124,Effort beginning.
722,60169,1208,SCANSII Block N Aerial,C06/07_00312/513560                               ,N,,1,57.76049,-6.4562,137117,NR,BP,NR,1,1,1,,A,,P,64,,,119,124,124,Condictions change.
718,58834,L01/03/K28/07_00088/S249337,SCANSIII Block L Aerial,L01/03/K28/07_00088/249337                        ,N,,1,52.79219,3.2379,137117,NR,BP,NR,1,1,,0,A,,P,73,,55.94871  ,130,124,124,
722,59836,1037,SCANSII Block L Aerial,B08/07_00308/517914                               ,N,,1,57.23743,9.11048,137117,NR,BU,NR,1,1,1,,A,,P,81,,,119,124,124,Effort beginning. racetrack
720,59107,H01/05/I04/07_00021/S150817,SCANSIII Block H Aerial,H01/05/I04/07_00021/150817                        ,N,,1,56.33129,-8.32008,105837,NR,NR,O5,1,1,,0,A,,S,,,,124,124,124,CB FIRST ID BACU
722,60149,1404,SCANSII Block J Aerial,C12/07_00331/564332                               ,N,,1,57.77061,-3.61729,148736,NR,NR,NR,1,1,1,,A,,S,,,,124,124,124,Condictions change. grey seal
722,60018,1977,SCANSII Block H Aerial,B18/07_00388/491612                               ,N,,1,52.97955,4.69212,137084,NR,NR,NR,1,1,1,,A,,S,,,,124,124,124,Condictions change.
722,60162,1088,SCANSII Block N Aerial,C05/07_00303/511514                               ,N,,1,56.33233,-6.52023,127405,NR,NR,NR,1,1,1,,A,,S,,,,124,124,124,Effort beginning.
722,59982,1566,SCANSII Block R Aerial,A16/07_00379/485442                               ,N,,1,53.23446,-9.14914,137117,NR,BP,NR,1,1,1,,A,,S,76,,,124,124,124,Effort beginning. diving down steep
722,59925,1130,SCANSII Block L Aerial,B08/07_00315/519657                               ,N,,1,57.02355,7.46786,137117,NR,BP,NR,2,2,2,,A,,S,46,,,124,124,124,Return to effort.
722,59980,1553,SCANSII Block R Aerial,A16/07_00377/485329                               ,N,,1,53.21926,-9.24681,148736,NR,NR,NR,1,1,1,,A,,S,57,,,124,124,124,Condictions change.
724,61248,B01/18/K04/07_00013/S196327,SCANSIII Block B Aerial,B01/18/K04/07_00013/196327                        ,N,,1,45.9945,-2.31643,127405,NR,NR,NR,1,1,,0,A,,S,,,,124,124,124,
724,60624,B01/02/K16/07_00055/S226693,SCANSIII Block B Aerial,B01/02/K16/07_00055/226693                        ,N,,1,49.73343,-5.92153,127405,NR,NR,NR,1,1,,0,A,,S,,,,124,124,124,
724,61749,B02/18/K25/07_00079/S243925,SCANSIII Block B Aerial,B02/18/K25/07_00079/243925                        ,N,,1,45.60581,-2.6482,126065,NR,NR,NR,2,2,,0,A,,S,,,,124,124,124,
724,61796,B02/18/K25/07_00079/S244161,SCANSIII Block B Aerial,B02/18/K25/07_00079/244161                        ,N,,1,45.30106,-3.03281,127405,NR,NR,NR,1,1,,0,A,,S,,,,124,124,124,
724,61495,B01/20/K29/06_00003/S191040,SCANSIII Block B Aerial,B01/20/K29/06_00003/191040                        ,N,,1,44.6888,-2.53886,127405,NR,NR,NR,1,1,,0,A,,S,,,,124,124,124,
724,61664,B02/11/K09/07_00033/S212677,SCANSIII Block B Aerial,B02/11/K09/07_00033/212677                        ,N,,1,46.90753,-4.3587,127405,NR,NR,NR,1,1,,0,A,,S,,,,124,124,124,
719,58981,J03/02/I13/07_00052/S162565,SCANSIII Block J Aerial,J03/02/I13/07_00052/162565                        ,N,,1,59.00435,-8.0081,127405,NR,NR,O5,1,1,,0,A,,S,,,,124,124,124,
719,58986,I02/09/I29/06_00010/S147313,SCANSIII Block I Aerial,I02/09/I29/06_00010/147313                        ,N,,1,57.01563,-7.3738,148736,NR,NR,O5,1,1,,0,A,,S,,,,124,124,124,
724,61259,B01/25/K29/06_00009/S194285,SCANSIII Block B Aerial,B01/25/K29/06_00009/194285                        ,N,,1,43.70624,-1.70364,127405,NR,NR,NR,1,1,,0,A,,S,,,,124,124,124,
721,59539,A02/28/M10/07_00057/S267426,SCANSIII Block A Aerial,A02/28/M10/07_00057/267426                        ,N,,1,42.25275,-9.16999,137094,NR,BU,NR,10,10,,0,A,,P,66,,81.47685  ,128,124,124,
721,59168,A01/02/M09/07_00051/S266428,SCANSIII Block A Aerial,A01/02/M09/07_00051/266428                        ,N,,1,43.36362,-8.88941,137127,NR,BU,NR,3,3,,0,A,,P,84,,19.23408  ,124,124,124,dive
719,59026,I03/04/I13/07_00057/S164450,SCANSIII Block I Aerial,I03/04/I13/07_00057/164450                        ,N,,1,57.80334,-6.5332,148736,NR,NR,O5,1,1,,0,A,,P,,,,124,124,124,GREY SEAL
719,59014,J01/09/I08/07_00042/S158037,SCANSIII Block J Aerial,J01/09/I08/07_00042/158037                        ,N,,1,57.51857,-9.83574,127405,NR,NR,O5,1,1,,0,A,,P,,,,124,124,124,BIG 2 METERS
611,32541,U02/12/H23/07_00091/S129296,SCANSIII Block U Aerial,U02/12/H23/07_00091/129296                        ,N,,1,61.23075,2.54841,148724,NR,SFR,O4,2,2,,0,A,,P,19,,531.47059 ,124,124,124,identification circle small whale
718,58838,L02/03/H04/07_00023/S104406,SCANSIII Block L Aerial,L02/03/H04/07_00023/104406                        ,N,,1,52.62337,3.5217,137117,NR,BU,O4,1,1,,0,A,,P,85,,16.01043  ,124,124,124,fleeing from ship
718,58889,L02/05/H04/07_00027/S105952,SCANSIII Block L Aerial,L02/05/H04/07_00027/105952                        ,N,,1,51.66676,2.04071,137117,NR,BP,O4,1,1,,0,A,,P,73,,55.94871  ,124,124,124,dived straight down
718,58718,L02/04/H04/07_00026/S105147,SCANSIII Block L Aerial,L02/04/H04/07_00026/105147                        ,N,,1,51.88695,1.95306,137117,NR,BP,O4,2,2,,0,A,,P,15,,682.9653  ,124,124,124,swiming inside windpark
718,58693,K01/06/E04/07_00015/S76004,SCANSIII Block K Aerial,K01/06/E04/07_00015/76004                         ,N,,1,58.66996,-4.5081,137117,NR,BU,O3,1,1,,0,A,,P,75,,49.0347   ,124,124,124,dive
720,59082,H03/08/I14/07_00062/S166242,SCANSIII Block H Aerial,H03/08/I14/07_00062/166242                        ,N,,1,56.51966,-7.00074,148736,NR,NR,O5,1,1,,0,A,,P,,,,124,124,124,
720,59112,H03/05/I14/07_00059/S165130,SCANSIII Block H Aerial,H03/05/I14/07_00059/165130                        ,N,,1,56.6019,-8.20749,127405,NR,NR,O5,1,1,,0,A,,P,,,,124,124,124,
722,59695,1715,SCANSII Block B Aerial,A24/07_00389/499642                               ,N,,1,49.79861,-0.5082,127405,NR,NR,NR,1,1,1,,A,,P,85,,,124,124,124,Condictions change.
722,59827,1467,SCANSII Block H Aerial,B13/07_00362/475459                               ,N,,1,53.44228,6.48984,137084,NR,NR,NR,1,1,1,,A,,P,73,,,124,124,124,Condictions change.
722,59749,1670,SCANSII Block O Aerial,A22/07_00385/558789                               ,N,,1,52.32662,-6.36275,137084,NR,NR,NR,150,150,150,,A,,P,70,,,124,124,124,Condictions change. on sandbank 100-200
722,59759,1516,SCANSII Block R Aerial,A16/07_00375/484571                               ,N,,1,52.44357,-10.5938,127405,NR,NR,NR,1,1,1,,A,,P,76,,,124,124,124,Return to effort.
722,59761,1593,SCANSII Block R Aerial,A16/07_00382/485839                               ,N,,1,52.33045,-10.10926,137098,NR,BP,NR,4,4,4,,A,,P,47,,,124,124,124,Effort beginning. lot of white scars
722,59983,1608,SCANSII Block R Aerial,A16/07_00382/485958                               ,N,,1,52.52543,-10.20115,137094,NR,Br,NR,10,10,10,,A,,P,52,,,124,124,124,Condictions change.
722,59712,1622,SCANSII Block R Aerial,A16/07_00383/486224                               ,N,,1,52.85152,-10.08632,127405,NR,NR,NR,1,1,1,,A,,P,48,,,124,124,124,Effort beginning.
724,61388,B02/06/K21/07_00068/S235794,SCANSIII Block B Aerial,B02/06/K21/07_00068/235794                        ,N,,1,47.7741,-5.96183,127405,NR,NR,NR,1,1,,0,A,,P,,,,124,124,124,
724,61494,B01/18/K04/07_00013/S196596,SCANSIII Block B Aerial,B01/18/K04/07_00013/196596                        ,N,,1,46.40424,-1.99687,127405,NR,NR,NR,1,1,,0,A,,P,,,,124,124,124,
724,61284,B01/10/K06/07_00024/S205899,SCANSIII Block B Aerial,B01/10/K06/07_00024/205899                        ,N,,1,47.28831,-4.50623,127405,NR,NR,NR,1,1,,0,A,,P,,,,124,124,124,
718,58715,L01/06/K28/07_00082/S245950,SCANSIII Block L Aerial,L01/06/K28/07_00082/245950                        ,N,,1,51.73703,3.43492,127405,NR,NR,NR,1,1,,0,A,,P,,,,124,124,124,
722,60337,1164,SCANSII Block N Aerial,C06/07_00310/512955                               ,N,,1,58.11642,-6.2315,137117,NR,BU,NR,1,1,1,,A,,P,50,,,121,124,124,Effort beginning.
724,61354,B02/05/K21/07_00067/S235044,SCANSIII Block B Aerial,B02/05/K21/07_00067/235044                        ,N,,1,48.36016,-5.67135,137111,NR,BU,NR,1,1,,0,A,,P,51,,148.19048 ,127,124,124,
724,61627,B02/05/K21/07_00067/S235167,SCANSIII Block B Aerial,B02/05/K21/07_00067/235167                        ,N,,1,48.17706,-5.80377,137094,NR,BU,NR,2,2,,0,A,,P,58,,114.35109 ,127,124,124,
724,61752,B02/21/K24/07_00075/S241153,SCANSIII Block B Aerial,B02/21/K24/07_00075/241153                        ,N,,1,44.57447,-2.21388,136980,NR,Br,NR,4,4,,1,A,,P,74,,52.47441  ,127,124,124,
724,61540,B02/03/K17/07_00059/S229403,SCANSIII Block B Aerial,B02/03/K17/07_00059/229403                        ,N,,1,49.33868,-5.76796,137094,NR,BU,NR,3,3,,0,A,,P,64,,89.25506  ,127,124,124,
724,61266,B02/03/K17/07_00059/S229880,SCANSIII Block B Aerial,B02/03/K17/07_00059/229880                        ,N,,1,48.56339,-6.31374,137087,NR,BU,NR,1,1,,0,A,,P,46,,176.72105 ,127,124,124,CB NO RECAPTURE
724,61472,B02/03/K17/07_00059/S230022,SCANSIII Block B Aerial,B02/03/K17/07_00059/230022                        ,N,,1,48.34484,-6.46742,137094,NR,BU,NR,2,2,,0,A,,P,45,,183       ,121,124,124,
721,59431,A02/12/M08/07_00026/S259443,SCANSIII Block A Aerial,A02/12/M08/07_00026/259443                        ,N,,1,43.28436,-9.53634,137094,NR,S,NR,30,30,,0,A,,S,68,,73.9368   ,127,124,124,
721,59355,A02/05/M08/07_00033/S261528,SCANSIII Block A Aerial,A02/05/M08/07_00033/261528                        ,N,,1,43.84933,-5.08315,137094,NR,S,NR,12,12,,0,A,,S,66,,81.47685  ,127,124,124,
718,58884,M01/06/C28/06_00012/S31389,SCANSIII Block M Aerial,M01/06/C28/06_00012/31389                         ,N,,1,55.17807,6.84922,137117,NR,BP,O2,1,1,,0,A,,S,49,,159.07947 ,127,124,124,
718,58907,M01/05/C28/06_00013/S32118,SCANSIII Block M Aerial,M01/05/C28/06_00013/32118                         ,N,,1,55.23521,6.38484,137117,NR,BU,O2,1,1,,0,A,,S,48,,164.77394 ,127,124,124,
718,58909,M01/06/C28/06_00012/S31689,SCANSIII Block M Aerial,M01/06/C28/06_00012/31689                         ,N,,1,55.01629,6.0334,137117,NR,BU,O2,1,1,,0,A,,S,52,,142.97527 ,127,124,124,
718,58931,M01/06/C28/06_00012/S31454,SCANSIII Block M Aerial,M01/06/C28/06_00012/31454                         ,N,,1,55.15063,6.70836,137117,NR,BU,O2,1,1,,0,A,,S,57,,118.84159 ,127,124,124,
718,58783,M01/05/C28/06_00013/S31870,SCANSIII Block M Aerial,M01/05/C28/06_00013/31870                         ,N,,1,55.0061,5.81358,137117,NR,BU,O2,1,1,,0,A,,S,76,,45.62702  ,127,124,124,
721,59255,A01/23/M15/07_00081/S271996,SCANSIII Block A Aerial,A01/23/M15/07_00081/271996                        ,N,,1,39.90365,-9.06711,137094,NR,S,NR,8,8,,0,A,,S,83,,22.46957  ,127,124,124,
721,59332,A02/08/M08/07_00030/S260701,SCANSIII Block A Aerial,A02/08/M08/07_00030/260701                        ,N,,1,44.04285,-6.89623,137107,NR,S,NR,50,50,,0,A,,S,32,,292.86122 ,127,124,124,
724,61002,B01/05/K16/07_00052/S224468,SCANSIII Block B Aerial,B01/05/K16/07_00052/224468                        ,N,,1,48.75742,-5.28104,136980,NR,S,NR,2,2,,0,A,,S,52,,142.97527 ,127,124,124,
724,60946,B01/09/K06/07_00021/S203046,SCANSIII Block B Aerial,B01/09/K06/07_00021/203046                        ,N,,1,47.46622,-4.85191,137094,NR,BU,NR,1,1,,0,A,,S,47,,170.65026 ,127,124,124,
724,61083,B01/09/K06/07_00021/S203081,SCANSIII Block B Aerial,B01/09/K06/07_00021/203081                        ,N,,1,47.41928,-4.91064,137094,NR,BU,NR,2,2,,0,A,,S,48,,164.77394 ,127,124,124,
718,58785,M01/05/C28/06_00013/S32483,SCANSIII Block M Aerial,M01/05/C28/06_00013/32483                         ,N,,1,55.59885,7.3179,137117,NR,BU,O2,1,1,,0,A,,P,76,,45.62702  ,127,124,124,
718,58933,M01/06/C28/06_00012/S31669,SCANSIII Block M Aerial,M01/06/C28/06_00012/31669                         ,N,,1,55.02906,6.09561,137117,NR,BU,O2,2,2,,1,A,,P,81,,28.98435  ,127,124,124,
721,59149,A01/17/M10/07_00061/S267917,SCANSIII Block A Aerial,A01/17/M10/07_00061/267917                        ,N,,1,41.9227,-8.94765,137094,NR,S,NR,15,15,,0,A,,P,42,,203.24209 ,127,124,124,
721,59151,A01/17/M10/07_00061/S268024,SCANSIII Block A Aerial,A01/17/M10/07_00061/268024                        ,N,,1,41.8294,-9.18828,137094,NR,S,NR,16,16,,0,A,,P,57,,118.84159 ,127,124,124,
721,59331,A02/08/M08/07_00030/S260618,SCANSIII Block A Aerial,A02/08/M08/07_00030/260618                        ,N,,1,43.88149,-6.93373,137111,NR,S,NR,2,2,,0,A,,P,88,,6.3905    ,127,124,124,
721,59450,A02/08/M08/07_00030/S260697,SCANSIII Block A Aerial,A02/08/M08/07_00030/260697                        ,N,,1,44.03607,-6.89744,136980,NR,S,NR,6,6,,0,A,,P,33,,281.79529 ,127,124,124,
721,59493,A02/09/M08/07_00029/S260235,SCANSIII Block A Aerial,A02/09/M08/07_00029/260235                        ,N,,1,44.12076,-8.2235,2688,NR,S,NR,6,6,,0,A,,P,28,,344.17294 ,127,124,124,medium size
724,60932,B01/09/K06/07_00021/S202983,SCANSIII Block B Aerial,B01/09/K06/07_00021/202983                        ,N,,1,47.55665,-4.74488,137094,NR,S,NR,30,30,,0,A,,P,50,,153.55523 ,127,124,124,3 PODS
724,61082,B01/09/K06/07_00021/S203012,SCANSIII Block B Aerial,B01/09/K06/07_00021/203012                        ,N,,1,47.51491,-4.79369,137094,NR,BU,NR,1,1,,0,A,,P,77,,42.24888  ,127,124,124,
724,60933,B01/09/K06/07_00021/S203088,SCANSIII Block B Aerial,B01/09/K06/07_00021/203088                        ,N,,1,47.41028,-4.92206,137094,NR,BU,NR,4,4,,0,A,,P,60,,105.6551  ,127,124,124,
724,61199,B01/13/K05/07_00019/S201437,SCANSIII Block B Aerial,B01/13/K05/07_00019/201437                        ,N,,1,46.69218,-3.81396,137094,NR,BU,NR,2,2,,0,A,,P,72,,59.4603   ,127,124,124,
724,60562,B01/02/K16/07_00055/S227201,SCANSIII Block B Aerial,B01/02/K16/07_00055/227201                        ,N,,1,48.98287,-6.4439,137094,NR,BU,NR,20,20,,0,A,,P,65,,85.3343   ,127,124,124,
724,61384,B01/20/K29/06_00003/S190901,SCANSIII Block B Aerial,B01/20/K29/06_00003/190901                        ,N,,1,44.87797,-2.39393,136980,NR,BU,NR,1,1,,0,A,,S,63,,93.24316  ,121,124,124,
