ID,DateTime,Latitude,Longitude,HaulLat,HaulLon,Stage,Species,Survey,Num. counted,Length,Volume Filter Internal,Volume Filter External,Haul Num.,Sample Num.,Country,Ship,tblCodeID_Stage,tblCodeID_Survey,tblCodeID_Species,Aperture,E/W,FlowMeter Int. Calibration,FlowMeter Revs Int.,FlowMeter Ext. Calibration,FlowMeter Revs Ext.,Water Depth,Max Sampling Depth,Haul Depth,Haul Duration,NoMeas,MeasYolk,TotMeas,Caught,CaugYolk,TotCaug,TotPerm2,AbSmall,AbMedium,AbLarge,AbYolk,Area-code,Period,Sampling Period,Temp max sampler depth,ICES Rec. Code,Agency/Person,Ship/Person,Cruise Number,Original SampleID,Station Number,Series Number,Wire Out,Meta,Primary Reference,Secondary Reference,Num. of Myomeres,Gear Submited,Gear,Net Opening,Wind Dir,Temperature at surface,Temperature at 20m,Temperature at 50m,Temperature at 100m,Sub factor,Salinity,Salinity at 20m,Bottom salinity,DayNight,Statrec,haulval,bycspecreccode,stdspecreccode,speedwater,winddir,windspeed,thermocline,thclinedepth,Gear count,Gear Type,CTD model,Mesh size,Flow meter type,Sub sample instruments,Haul distance,Gear efficiency,Identification,Preservation,Diameter oil globule,Oil globules present,Number oil globules,Notes,DateLastModified,AphiaID,TimeFlag,Institute,Campaign,MeshType,CodendMeshSize,HaulID,ELHaulFLAG,SampleID,netopeningArea,Clogging,FlowEfficiency,HaulDurationMinutes,HaulDurationSeconds,AngleOfWire,LengthOfWire,Flowmetertype,Flowmeterbrand,ELVolFLAG,SdepthMin,BottomTemperature,indiv_seq_no,EggOrLarvae,StageScaleReference,SubsamplingFactor,GearDeployment,tblSampleID
8970680,22-01-2026 20:28:00,52.09900000,2.70617000,,,LV,Clupea harengus,I4537,3,,4427.874203,,1610522,1822668,NETHERLANDS,64T2,4458,12366,12105,,,8.69,12248,,14092,,,0,,,,,,,,,,,,,,,,8.51,,,,,,10183415,,,,,,,MRN2,,2,,8.5,,,,,34.85,,,,,,,,,,,,,,,,1600,,,1539,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400137,2,,,,,,,,,,,,,,,,,1822668
8970681,22-01-2026 20:28:00,52.09900000,2.70617000,,,LV,Clupea harengus,I4537,2,,4427.874203,,1610522,1822657,NETHERLANDS,64T2,4458,12366,12105,,,8.69,12248,,14092,,,0,,,,,,,,,,,,,,,,8.51,,,,,,10183415,,,,,,,MRN2,,2,,8.5,,,,,34.85,,,,,,,,,,,,,,,,1600,,,1539,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400137,2,,,,,,,,,,,,,,,,,1822657
8970682,22-01-2026 21:42:00,51.90600000,2.49033000,,,LV,Clupea harengus,I4537,5,,5786.459381,,1610523,1822658,NETHERLANDS,64T2,4458,12366,12105,,,8.69,16006,,18716,,,0,,,,,,,,,,,,,,,,8.61,,,,,,10183350,,,,,,,MRN2,,2,,8.59,,,,,34.74,,,,,,,,,,,,,,,,1600,,,2291,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400138,2,,,,,,,,,,,,,,,,,1822658
8970683,22-01-2026 21:42:00,51.90600000,2.49033000,,,LV,Clupea harengus,I4537,4,,5786.459381,,1610523,1822659,NETHERLANDS,64T2,4458,12366,12105,,,8.69,16006,,18716,,,0,,,,,,,,,,,,,,,,8.61,,,,,,10183350,,,,,,,MRN2,,2,,8.59,,,,,34.74,,,,,,,,,,,,,,,,1600,,,2291,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400138,2,,,,,,,,,,,,,,,,,1822659
8970684,22-01-2026 21:42:00,51.90600000,2.49033000,,,LV,Clupea harengus,I4537,3,,5786.459381,,1610523,1822660,NETHERLANDS,64T2,4458,12366,12105,,,8.69,16006,,18716,,,0,,,,,,,,,,,,,,,,8.61,,,,,,10183350,,,,,,,MRN2,,2,,8.59,,,,,34.74,,,,,,,,,,,,,,,,1600,,,2291,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400138,2,,,,,,,,,,,,,,,,,1822660
8970685,22-01-2026 21:42:00,51.90600000,2.49033000,,,LV,Clupea harengus,I4537,3,,5786.459381,,1610523,1822661,NETHERLANDS,64T2,4458,12366,12105,,,8.69,16006,,18716,,,0,,,,,,,,,,,,,,,,8.61,,,,,,10183350,,,,,,,MRN2,,2,,8.59,,,,,34.74,,,,,,,,,,,,,,,,1600,,,2291,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400138,2,,,,,,,,,,,,,,,,,1822661
8970686,22-01-2026 21:42:00,51.90600000,2.49033000,,,LV,Clupea harengus,I4537,1,,5786.459381,,1610523,1822662,NETHERLANDS,64T2,4458,12366,12105,,,8.69,16006,,18716,,,0,,,,,,,,,,,,,,,,8.61,,,,,,10183350,,,,,,,MRN2,,2,,8.59,,,,,34.74,,,,,,,,,,,,,,,,1600,,,2291,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400138,2,,,,,,,,,,,,,,,,,1822662
8970687,22-01-2026 21:42:00,51.90600000,2.49033000,,,LV,Clupea harengus,I4537,1,,5786.459381,,1610523,1822651,NETHERLANDS,64T2,4458,12366,12105,,,8.69,16006,,18716,,,0,,,,,,,,,,,,,,,,8.61,,,,,,10183350,,,,,,,MRN2,,2,,8.59,,,,,34.74,,,,,,,,,,,,,,,,1600,,,2291,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400138,2,,,,,,,,,,,,,,,,,1822651
8970688,22-01-2026 21:42:00,51.90600000,2.49033000,,,LV,Clupea harengus,I4537,3,,5786.459381,,1610523,1822652,NETHERLANDS,64T2,4458,12366,12105,,,8.69,16006,,18716,,,0,,,,,,,,,,,,,,,,8.61,,,,,,10183350,,,,,,,MRN2,,2,,8.59,,,,,34.74,,,,,,,,,,,,,,,,1600,,,2291,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400138,2,,,,,,,,,,,,,,,,,1822652
8970689,22-01-2026 21:42:00,51.90600000,2.49033000,,,LV,Clupea harengus,I4537,1,,5786.459381,,1610523,1822653,NETHERLANDS,64T2,4458,12366,12105,,,8.69,16006,,18716,,,0,,,,,,,,,,,,,,,,8.61,,,,,,10183350,,,,,,,MRN2,,2,,8.59,,,,,34.74,,,,,,,,,,,,,,,,1600,,,2291,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400138,2,,,,,,,,,,,,,,,,,1822653
8970690,22-01-2026 21:42:00,51.90600000,2.49033000,,,LV,Clupea harengus,I4537,1,,5786.459381,,1610523,1822654,NETHERLANDS,64T2,4458,12366,12105,,,8.69,16006,,18716,,,0,,,,,,,,,,,,,,,,8.61,,,,,,10183350,,,,,,,MRN2,,2,,8.59,,,,,34.74,,,,,,,,,,,,,,,,1600,,,2291,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400138,2,,,,,,,,,,,,,,,,,1822654
8970691,22-01-2026 21:42:00,51.90600000,2.49033000,,,LV,Clupea harengus,I4537,1,,5786.459381,,1610523,1822655,NETHERLANDS,64T2,4458,12366,12105,,,8.69,16006,,18716,,,0,,,,,,,,,,,,,,,,8.61,,,,,,10183350,,,,,,,MRN2,,2,,8.59,,,,,34.74,,,,,,,,,,,,,,,,1600,,,2291,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400138,2,,,,,,,,,,,,,,,,,1822655
8970692,22-01-2026 21:42:00,51.90600000,2.49033000,,,LV,Sardina pilchardus,I4537,21,,5786.459381,,1610523,1822914,NETHERLANDS,64T2,4458,12366,12129,,,8.69,16006,,18716,,,0,,,,,,,,,,,,,,,,8.61,,,,,,10183350,,,,,,,MRN2,,2,,8.59,,,,,34.74,,,,,,,,,,,,,,,,1600,,,2291,,VISO,F4B,,,,,,126421,,,,,,,,2026NL3400138,2,,,,,,,,,,,,,,,,,1822914
8970693,22-01-2026 21:42:00,51.90600000,2.49033000,,,LV,Sardina pilchardus,I4537,8,,5786.459381,,1610523,1822915,NETHERLANDS,64T2,4458,12366,12129,,,8.69,16006,,18716,,,0,,,,,,,,,,,,,,,,8.61,,,,,,10183350,,,,,,,MRN2,,2,,8.59,,,,,34.74,,,,,,,,,,,,,,,,1600,,,2291,,VISO,F4B,,,,,,126421,,,,,,,,2026NL3400138,2,,,,,,,,,,,,,,,,,1822915
8970694,22-01-2026 21:42:00,51.90600000,2.49033000,,,LV,Sardina pilchardus,I4537,11,,5786.459381,,1610523,1822916,NETHERLANDS,64T2,4458,12366,12129,,,8.69,16006,,18716,,,0,,,,,,,,,,,,,,,,8.61,,,,,,10183350,,,,,,,MRN2,,2,,8.59,,,,,34.74,,,,,,,,,,,,,,,,1600,,,2291,,VISO,F4B,,,,,,126421,,,,,,,,2026NL3400138,2,,,,,,,,,,,,,,,,,1822916
8970695,22-01-2026 21:42:00,51.90600000,2.49033000,,,LV,Sardina pilchardus,I4537,4,,5786.459381,,1610523,1822917,NETHERLANDS,64T2,4458,12366,12129,,,8.69,16006,,18716,,,0,,,,,,,,,,,,,,,,8.61,,,,,,10183350,,,,,,,MRN2,,2,,8.59,,,,,34.74,,,,,,,,,,,,,,,,1600,,,2291,,VISO,F4B,,,,,,126421,,,,,,,,2026NL3400138,2,,,,,,,,,,,,,,,,,1822917
8970696,22-01-2026 21:42:00,51.90600000,2.49033000,,,LV,Sardina pilchardus,I4537,1,,5786.459381,,1610523,1822918,NETHERLANDS,64T2,4458,12366,12129,,,8.69,16006,,18716,,,0,,,,,,,,,,,,,,,,8.61,,,,,,10183350,,,,,,,MRN2,,2,,8.59,,,,,34.74,,,,,,,,,,,,,,,,1600,,,2291,,VISO,F4B,,,,,,126421,,,,,,,,2026NL3400138,2,,,,,,,,,,,,,,,,,1822918
8970697,22-01-2026 21:42:00,51.90600000,2.49033000,,,LV,Sardina pilchardus,I4537,2,,5786.459381,,1610523,1822907,NETHERLANDS,64T2,4458,12366,12129,,,8.69,16006,,18716,,,0,,,,,,,,,,,,,,,,8.61,,,,,,10183350,,,,,,,MRN2,,2,,8.59,,,,,34.74,,,,,,,,,,,,,,,,1600,,,2291,,VISO,F4B,,,,,,126421,,,,,,,,2026NL3400138,2,,,,,,,,,,,,,,,,,1822907
8970698,22-01-2026 21:42:00,51.90600000,2.49033000,,,LV,Sardina pilchardus,I4537,1,,5786.459381,,1610523,1822908,NETHERLANDS,64T2,4458,12366,12129,,,8.69,16006,,18716,,,0,,,,,,,,,,,,,,,,8.61,,,,,,10183350,,,,,,,MRN2,,2,,8.59,,,,,34.74,,,,,,,,,,,,,,,,1600,,,2291,,VISO,F4B,,,,,,126421,,,,,,,,2026NL3400138,2,,,,,,,,,,,,,,,,,1822908
8970699,22-01-2026 21:42:00,51.90600000,2.49033000,,,LV,Sardina pilchardus,I4537,1,,5786.459381,,1610523,1822909,NETHERLANDS,64T2,4458,12366,12129,,,8.69,16006,,18716,,,0,,,,,,,,,,,,,,,,8.61,,,,,,10183350,,,,,,,MRN2,,2,,8.59,,,,,34.74,,,,,,,,,,,,,,,,1600,,,2291,,VISO,F4B,,,,,,126421,,,,,,,,2026NL3400138,2,,,,,,,,,,,,,,,,,1822909
8970700,22-01-2026 21:42:00,51.90600000,2.49033000,,,LV,Sardina pilchardus,I4537,1,,5786.459381,,1610523,1822910,NETHERLANDS,64T2,4458,12366,12129,,,8.69,16006,,18716,,,0,,,,,,,,,,,,,,,,8.61,,,,,,10183350,,,,,,,MRN2,,2,,8.59,,,,,34.74,,,,,,,,,,,,,,,,1600,,,2291,,VISO,F4B,,,,,,126421,,,,,,,,2026NL3400138,2,,,,,,,,,,,,,,,,,1822910
8970701,22-01-2026 21:42:00,51.90600000,2.49033000,,,LV,Sardina pilchardus,I4537,1,,5786.459381,,1610523,1822911,NETHERLANDS,64T2,4458,12366,12129,,,8.69,16006,,18716,,,0,,,,,,,,,,,,,,,,8.61,,,,,,10183350,,,,,,,MRN2,,2,,8.59,,,,,34.74,,,,,,,,,,,,,,,,1600,,,2291,,VISO,F4B,,,,,,126421,,,,,,,,2026NL3400138,2,,,,,,,,,,,,,,,,,1822911
8970702,22-01-2026 23:06:00,51.77583000,2.80433000,,,LV,Clupea harengus,I4537,28,,3237.394962,,1610524,1822656,NETHERLANDS,64T2,4458,12366,12105,,,8.69,8955,,10645,,,0,,,,,,,,,,,,,,,,7.85,,,,,,10183366,,,,,,,MRN2,,2,,7.85,,,,,34.53,,,,,,,,,,,,,,,,1600,,,798,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400139,2,,,,,,,,,,,,,,,,,1822656
8970703,22-01-2026 23:06:00,51.77583000,2.80433000,,,LV,Clupea harengus,I4537,8,,3237.394962,,1610524,1822645,NETHERLANDS,64T2,4458,12366,12105,,,8.69,8955,,10645,,,0,,,,,,,,,,,,,,,,7.85,,,,,,10183366,,,,,,,MRN2,,2,,7.85,,,,,34.53,,,,,,,,,,,,,,,,1600,,,798,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400139,2,,,,,,,,,,,,,,,,,1822645
8970704,22-01-2026 23:06:00,51.77583000,2.80433000,,,LV,Clupea harengus,I4537,9,,3237.394962,,1610524,1822646,NETHERLANDS,64T2,4458,12366,12105,,,8.69,8955,,10645,,,0,,,,,,,,,,,,,,,,7.85,,,,,,10183366,,,,,,,MRN2,,2,,7.85,,,,,34.53,,,,,,,,,,,,,,,,1600,,,798,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400139,2,,,,,,,,,,,,,,,,,1822646
8970705,22-01-2026 23:06:00,51.77583000,2.80433000,,,LV,Clupea harengus,I4537,6,,3237.394962,,1610524,1822647,NETHERLANDS,64T2,4458,12366,12105,,,8.69,8955,,10645,,,0,,,,,,,,,,,,,,,,7.85,,,,,,10183366,,,,,,,MRN2,,2,,7.85,,,,,34.53,,,,,,,,,,,,,,,,1600,,,798,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400139,2,,,,,,,,,,,,,,,,,1822647
8970706,22-01-2026 23:06:00,51.77583000,2.80433000,,,LV,Clupea harengus,I4537,2,,3237.394962,,1610524,1822648,NETHERLANDS,64T2,4458,12366,12105,,,8.69,8955,,10645,,,0,,,,,,,,,,,,,,,,7.85,,,,,,10183366,,,,,,,MRN2,,2,,7.85,,,,,34.53,,,,,,,,,,,,,,,,1600,,,798,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400139,2,,,,,,,,,,,,,,,,,1822648
8970707,22-01-2026 23:06:00,51.77583000,2.80433000,,,LV,Clupea harengus,I4537,2,,3237.394962,,1610524,1822649,NETHERLANDS,64T2,4458,12366,12105,,,8.69,8955,,10645,,,0,,,,,,,,,,,,,,,,7.85,,,,,,10183366,,,,,,,MRN2,,2,,7.85,,,,,34.53,,,,,,,,,,,,,,,,1600,,,798,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400139,2,,,,,,,,,,,,,,,,,1822649
8970708,22-01-2026 23:06:00,51.77583000,2.80433000,,,LV,Clupea harengus,I4537,2,,3237.394962,,1610524,1822650,NETHERLANDS,64T2,4458,12366,12105,,,8.69,8955,,10645,,,0,,,,,,,,,,,,,,,,7.85,,,,,,10183366,,,,,,,MRN2,,2,,7.85,,,,,34.53,,,,,,,,,,,,,,,,1600,,,798,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400139,2,,,,,,,,,,,,,,,,,1822650
8970709,22-01-2026 23:06:00,51.77583000,2.80433000,,,LV,Clupea harengus,I4537,2,,3237.394962,,1610524,1822639,NETHERLANDS,64T2,4458,12366,12105,,,8.69,8955,,10645,,,0,,,,,,,,,,,,,,,,7.85,,,,,,10183366,,,,,,,MRN2,,2,,7.85,,,,,34.53,,,,,,,,,,,,,,,,1600,,,798,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400139,2,,,,,,,,,,,,,,,,,1822639
8970710,22-01-2026 23:06:00,51.77583000,2.80433000,,,LV,Clupea harengus,I4537,1,,3237.394962,,1610524,1822640,NETHERLANDS,64T2,4458,12366,12105,,,8.69,8955,,10645,,,0,,,,,,,,,,,,,,,,7.85,,,,,,10183366,,,,,,,MRN2,,2,,7.85,,,,,34.53,,,,,,,,,,,,,,,,1600,,,798,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400139,2,,,,,,,,,,,,,,,,,1822640
8970711,23-01-2026 00:25:00,51.75600000,3.14233000,,,LV,Clupea harengus,I4537,21,,3049.04401,,1610525,1822641,NETHERLANDS,64T2,4458,12366,12105,,,8.69,8434,,9916,,,0,,,,,,,,,,,,,,,,6.93,,,,,,10183410,,,,,,,MRN2,,2,,6.96,,,,,34.35,,,,,,,,,,,,,,,,1600,,,1050,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400140,2,,,,,,,,,,,,,,,,,1822641
8970712,23-01-2026 00:25:00,51.75600000,3.14233000,,,LV,Clupea harengus,I4537,2,,3049.04401,,1610525,1822642,NETHERLANDS,64T2,4458,12366,12105,,,8.69,8434,,9916,,,0,,,,,,,,,,,,,,,,6.93,,,,,,10183410,,,,,,,MRN2,,2,,6.96,,,,,34.35,,,,,,,,,,,,,,,,1600,,,1050,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400140,2,,,,,,,,,,,,,,,,,1822642
8970713,23-01-2026 00:25:00,51.75600000,3.14233000,,,LV,Clupea harengus,I4537,8,,3049.04401,,1610525,1822643,NETHERLANDS,64T2,4458,12366,12105,,,8.69,8434,,9916,,,0,,,,,,,,,,,,,,,,6.93,,,,,,10183410,,,,,,,MRN2,,2,,6.96,,,,,34.35,,,,,,,,,,,,,,,,1600,,,1050,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400140,2,,,,,,,,,,,,,,,,,1822643
8970714,23-01-2026 00:25:00,51.75600000,3.14233000,,,LV,Clupea harengus,I4537,6,,3049.04401,,1610525,1822644,NETHERLANDS,64T2,4458,12366,12105,,,8.69,8434,,9916,,,0,,,,,,,,,,,,,,,,6.93,,,,,,10183410,,,,,,,MRN2,,2,,6.96,,,,,34.35,,,,,,,,,,,,,,,,1600,,,1050,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400140,2,,,,,,,,,,,,,,,,,1822644
8970715,23-01-2026 00:25:00,51.75600000,3.14233000,,,LV,Clupea harengus,I4537,5,,3049.04401,,1610525,1822633,NETHERLANDS,64T2,4458,12366,12105,,,8.69,8434,,9916,,,0,,,,,,,,,,,,,,,,6.93,,,,,,10183410,,,,,,,MRN2,,2,,6.96,,,,,34.35,,,,,,,,,,,,,,,,1600,,,1050,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400140,2,,,,,,,,,,,,,,,,,1822633
8970716,23-01-2026 00:25:00,51.75600000,3.14233000,,,LV,Clupea harengus,I4537,3,,3049.04401,,1610525,1822634,NETHERLANDS,64T2,4458,12366,12105,,,8.69,8434,,9916,,,0,,,,,,,,,,,,,,,,6.93,,,,,,10183410,,,,,,,MRN2,,2,,6.96,,,,,34.35,,,,,,,,,,,,,,,,1600,,,1050,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400140,2,,,,,,,,,,,,,,,,,1822634
8970717,23-01-2026 00:25:00,51.75600000,3.14233000,,,LV,Clupea harengus,I4537,1,,3049.04401,,1610525,1822635,NETHERLANDS,64T2,4458,12366,12105,,,8.69,8434,,9916,,,0,,,,,,,,,,,,,,,,6.93,,,,,,10183410,,,,,,,MRN2,,2,,6.96,,,,,34.35,,,,,,,,,,,,,,,,1600,,,1050,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400140,2,,,,,,,,,,,,,,,,,1822635
8970718,23-01-2026 00:25:00,51.75600000,3.14233000,,,LV,Clupea harengus,I4537,1,,3049.04401,,1610525,1822636,NETHERLANDS,64T2,4458,12366,12105,,,8.69,8434,,9916,,,0,,,,,,,,,,,,,,,,6.93,,,,,,10183410,,,,,,,MRN2,,2,,6.96,,,,,34.35,,,,,,,,,,,,,,,,1600,,,1050,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400140,2,,,,,,,,,,,,,,,,,1822636
8970719,23-01-2026 00:25:00,51.75600000,3.14233000,,,LV,Clupea harengus,I4537,5,,3049.04401,,1610525,1822637,NETHERLANDS,64T2,4458,12366,12105,,,8.69,8434,,9916,,,0,,,,,,,,,,,,,,,,6.93,,,,,,10183410,,,,,,,MRN2,,2,,6.96,,,,,34.35,,,,,,,,,,,,,,,,1600,,,1050,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400140,2,,,,,,,,,,,,,,,,,1822637
8970720,23-01-2026 00:25:00,51.75600000,3.14233000,,,LV,Clupea harengus,I4537,1,,3049.04401,,1610525,1822638,NETHERLANDS,64T2,4458,12366,12105,,,8.69,8434,,9916,,,0,,,,,,,,,,,,,,,,6.93,,,,,,10183410,,,,,,,MRN2,,2,,6.96,,,,,34.35,,,,,,,,,,,,,,,,1600,,,1050,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400140,2,,,,,,,,,,,,,,,,,1822638
8970721,23-01-2026 00:25:00,51.75600000,3.14233000,,,LV,Clupea harengus,I4537,3,,3049.04401,,1610525,1822627,NETHERLANDS,64T2,4458,12366,12105,,,8.69,8434,,9916,,,0,,,,,,,,,,,,,,,,6.93,,,,,,10183410,,,,,,,MRN2,,2,,6.96,,,,,34.35,,,,,,,,,,,,,,,,1600,,,1050,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400140,2,,,,,,,,,,,,,,,,,1822627
8970722,23-01-2026 00:25:00,51.75600000,3.14233000,,,LV,Clupea harengus,I4537,1,,3049.04401,,1610525,1822628,NETHERLANDS,64T2,4458,12366,12105,,,8.69,8434,,9916,,,0,,,,,,,,,,,,,,,,6.93,,,,,,10183410,,,,,,,MRN2,,2,,6.96,,,,,34.35,,,,,,,,,,,,,,,,1600,,,1050,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400140,2,,,,,,,,,,,,,,,,,1822628
8970723,23-01-2026 00:25:00,51.75600000,3.14233000,,,LV,Clupea harengus,I4537,2,,3049.04401,,1610525,1822629,NETHERLANDS,64T2,4458,12366,12105,,,8.69,8434,,9916,,,0,,,,,,,,,,,,,,,,6.93,,,,,,10183410,,,,,,,MRN2,,2,,6.96,,,,,34.35,,,,,,,,,,,,,,,,1600,,,1050,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400140,2,,,,,,,,,,,,,,,,,1822629
8970724,23-01-2026 00:25:00,51.75600000,3.14233000,,,LV,Clupea harengus,I4537,2,,3049.04401,,1610525,1822630,NETHERLANDS,64T2,4458,12366,12105,,,8.69,8434,,9916,,,0,,,,,,,,,,,,,,,,6.93,,,,,,10183410,,,,,,,MRN2,,2,,6.96,,,,,34.35,,,,,,,,,,,,,,,,1600,,,1050,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400140,2,,,,,,,,,,,,,,,,,1822630
8970725,23-01-2026 00:25:00,51.75600000,3.14233000,,,LV,Clupea harengus,I4537,3,,3049.04401,,1610525,1822631,NETHERLANDS,64T2,4458,12366,12105,,,8.69,8434,,9916,,,0,,,,,,,,,,,,,,,,6.93,,,,,,10183410,,,,,,,MRN2,,2,,6.96,,,,,34.35,,,,,,,,,,,,,,,,1600,,,1050,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400140,2,,,,,,,,,,,,,,,,,1822631
8970726,23-01-2026 00:25:00,51.75600000,3.14233000,,,LV,Clupea harengus,I4537,3,,3049.04401,,1610525,1822632,NETHERLANDS,64T2,4458,12366,12105,,,8.69,8434,,9916,,,0,,,,,,,,,,,,,,,,6.93,,,,,,10183410,,,,,,,MRN2,,2,,6.96,,,,,34.35,,,,,,,,,,,,,,,,1600,,,1050,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400140,2,,,,,,,,,,,,,,,,,1822632
8970727,23-01-2026 00:25:00,51.75600000,3.14233000,,,LV,Sardina pilchardus,I4537,1,,3049.04401,,1610525,1822912,NETHERLANDS,64T2,4458,12366,12129,,,8.69,8434,,9916,,,0,,,,,,,,,,,,,,,,6.93,,,,,,10183410,,,,,,,MRN2,,2,,6.96,,,,,34.35,,,,,,,,,,,,,,,,1600,,,1050,,VISO,F4B,,,,,,126421,,,,,,,,2026NL3400140,2,,,,,,,,,,,,,,,,,1822912
8970728,23-01-2026 00:25:00,51.75600000,3.14233000,,,LV,Sardina pilchardus,I4537,1,,3049.04401,,1610525,1822901,NETHERLANDS,64T2,4458,12366,12129,,,8.69,8434,,9916,,,0,,,,,,,,,,,,,,,,6.93,,,,,,10183410,,,,,,,MRN2,,2,,6.96,,,,,34.35,,,,,,,,,,,,,,,,1600,,,1050,,VISO,F4B,,,,,,126421,,,,,,,,2026NL3400140,2,,,,,,,,,,,,,,,,,1822901
8970729,23-01-2026 00:25:00,51.75600000,3.14233000,,,LV,Sardina pilchardus,I4537,1,,3049.04401,,1610525,1822902,NETHERLANDS,64T2,4458,12366,12129,,,8.69,8434,,9916,,,0,,,,,,,,,,,,,,,,6.93,,,,,,10183410,,,,,,,MRN2,,2,,6.96,,,,,34.35,,,,,,,,,,,,,,,,1600,,,1050,,VISO,F4B,,,,,,126421,,,,,,,,2026NL3400140,2,,,,,,,,,,,,,,,,,1822902
8970730,23-01-2026 01:44:00,51.78583000,3.46350000,,,LV,Clupea harengus,I4537,2,,3373.325783,,1610526,1822621,NETHERLANDS,64T2,4458,12366,12105,,,8.69,9331,,11205,,,0,,,,,,,,,,,,,,,,5.56,,,,,,10183369,,,,,,,MRN2,,2,,5.52,,,,,33.42,,,,,,,,,,,,,,,,1600,,,1091,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400141,2,,,,,,,,,,,,,,,,,1822621
8970731,23-01-2026 01:44:00,51.78583000,3.46350000,,,LV,Clupea harengus,I4537,7,,3373.325783,,1610526,1822622,NETHERLANDS,64T2,4458,12366,12105,,,8.69,9331,,11205,,,0,,,,,,,,,,,,,,,,5.56,,,,,,10183369,,,,,,,MRN2,,2,,5.52,,,,,33.42,,,,,,,,,,,,,,,,1600,,,1091,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400141,2,,,,,,,,,,,,,,,,,1822622
8970732,23-01-2026 01:44:00,51.78583000,3.46350000,,,LV,Clupea harengus,I4537,2,,3373.325783,,1610526,1822623,NETHERLANDS,64T2,4458,12366,12105,,,8.69,9331,,11205,,,0,,,,,,,,,,,,,,,,5.56,,,,,,10183369,,,,,,,MRN2,,2,,5.52,,,,,33.42,,,,,,,,,,,,,,,,1600,,,1091,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400141,2,,,,,,,,,,,,,,,,,1822623
8970733,23-01-2026 01:44:00,51.78583000,3.46350000,,,LV,Clupea harengus,I4537,6,,3373.325783,,1610526,1822624,NETHERLANDS,64T2,4458,12366,12105,,,8.69,9331,,11205,,,0,,,,,,,,,,,,,,,,5.56,,,,,,10183369,,,,,,,MRN2,,2,,5.52,,,,,33.42,,,,,,,,,,,,,,,,1600,,,1091,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400141,2,,,,,,,,,,,,,,,,,1822624
8970734,23-01-2026 01:44:00,51.78583000,3.46350000,,,LV,Clupea harengus,I4537,4,,3373.325783,,1610526,1822625,NETHERLANDS,64T2,4458,12366,12105,,,8.69,9331,,11205,,,0,,,,,,,,,,,,,,,,5.56,,,,,,10183369,,,,,,,MRN2,,2,,5.52,,,,,33.42,,,,,,,,,,,,,,,,1600,,,1091,,VISO,F4B,,,,,,126417,,,,,,,,2026NL3400141,2,,,,,,,,,,,,,,,,,1822625
